
 ,time,x,y,z
, 50.707, 0.22, -0.23, -0.87
, 50.727, 0.22, -0.23, -0.87
, 50.746, 0.22, -0.23, -0.87
, 50.767, 0.22, -0.23, -0.87
, 50.768, 0.22, -0.23, -0.87
, 50.788, 0.22, -0.23, -0.87
, 50.811, 0.22, -0.23, -0.87
, 50.829, 0.22, -0.23, -0.87
, 50.848, 0.22, -0.23, -0.87
, 51.124, 0.22, -0.23, -0.87
, 51.187, 0.22, -0.23, -0.87
, 51.252, 0.22, -0.23, -0.87
, 51.317, 0.22, -0.23, -0.87
, 51.384, 0.22, -0.23, -0.87
, 51.397, 0.22, -0.23, -0.87
, 51.444, 0.22, -0.23, -0.87
, 51.509, 0.22, -0.23, -0.87
, 51.573, 0.22, -0.23, -0.87
, 51.577, 0.22, -0.23, -0.87
, 51.635, 0.22, -0.23, -0.87
, 51.702, 0.22, -0.23, -0.87
, 51.764, 0.22, -0.24, -0.87
, 51.775, 0.22, -0.23, -0.87
, 51.826, 0.22, -0.23, -0.87
, 51.893, 0.22, -0.23, -0.87
, 51.959, 0.22, -0.23, -0.87
, 51.981, 0.22, -0.23, -0.87
, 52.019, 0.22, -0.23, -0.87
, 52.080, 0.22, -0.23, -0.87
, 52.143, 0.22, -0.23, -0.87
, 52.178, 0.22, -0.23, -0.87
, 52.205, 0.22, -0.23, -0.87
, 52.269, 0.22, -0.23, -0.87
, 52.332, 0.22, -0.23, -0.87
, 52.384, 0.22, -0.23, -0.87
, 52.402, 0.22, -0.23, -0.87
, 52.459, 0.22, -0.23, -0.87
, 52.529, 0.22, -0.23, -0.87
, 52.584, 0.22, -0.23, -0.87
, 52.589, 0.22, -0.23, -0.87
, 52.652, 0.22, -0.23, -0.87
, 52.717, 0.22, -0.23, -0.87
, 52.783, 0.22, -0.23, -0.87
, 52.788, 0.22, -0.23, -0.87
, 52.844, 0.22, -0.23, -0.87
, 52.907, 0.22, -0.23, -0.87
, 52.973, 0.22, -0.23, -0.87
, 52.984, 0.22, -0.23, -0.87
, 53.034, 0.22, -0.23, -0.87
, 53.099, 0.22, -0.23, -0.87
, 53.165, 0.22, -0.23, -0.87
, 53.189, 0.22, -0.23, -0.87
, 53.224, 0.22, -0.23, -0.87
, 53.293, 0.22, -0.23, -0.87
, 53.352, 0.22, -0.23, -0.87
, 53.389, 0.22, -0.23, -0.87
, 53.415, 0.22, -0.23, -0.87
, 53.480, 0.22, -0.23, -0.87
, 53.542, 0.22, -0.23, -0.87
, 53.591, 0.22, -0.23, -0.87
, 53.608, 0.22, -0.23, -0.87
, 53.672, 0.22, -0.23, -0.87
, 53.733, 0.22, -0.23, -0.87
, 53.793, 0.22, -0.23, -0.87
, 53.798, 0.22, -0.23, -0.87
, 53.864, 0.22, -0.23, -0.87
, 53.926, 0.22, -0.24, -0.87
, 53.989, 0.22, -0.24, -0.87
, 53.995, 0.22, -0.24, -0.87
, 54.053, 0.22, -0.23, -0.87
, 54.115, 0.22, -0.23, -0.87
, 54.181, 0.22, -0.23, -0.87
, 54.193, 0.22, -0.23, -0.87
, 54.243, 0.22, -0.23, -0.87
, 54.305, 0.22, -0.23, -0.87
, 54.372, 0.22, -0.23, -0.87
, 54.396, 0.22, -0.23, -0.87
, 54.433, 0.22, -0.23, -0.87
, 54.496, 0.22, -0.23, -0.87
, 54.562, 0.22, -0.23, -0.87
, 54.597, 0.22, -0.23, -0.87
, 54.624, 0.22, -0.23, -0.87
, 54.690, 0.22, -0.23, -0.87
, 54.759, 0.22, -0.23, -0.87
, 54.800, 0.22, -0.23, -0.87
, 54.814, 0.22, -0.23, -0.87
, 54.879, 0.22, -0.23, -0.87
, 54.946, 0.22, -0.23, -0.87
, 55.001, 0.22, -0.23, -0.87
, 55.006, 0.22, -0.23, -0.87
, 55.066, 0.22, -0.23, -0.87
, 55.133, 0.22, -0.23, -0.87
, 55.197, 0.22, -0.23, -0.87
, 55.202, 0.22, -0.23, -0.87
, 55.259, 0.22, -0.23, -0.87
, 55.322, 0.22, -0.23, -0.87
, 55.390, 0.22, -0.23, -0.87
, 55.402, 0.22, -0.23, -0.87
, 55.450, 0.22, -0.23, -0.87
, 55.515, 0.22, -0.23, -0.87
, 55.578, 0.22, -0.23, -0.87
, 55.611, 0.22, -0.23, -0.87
, 55.642, 0.22, -0.23, -0.87
, 55.705, 0.22, -0.23, -0.87
, 55.776, 0.23, -0.23, -0.87
, 55.806, 0.22, -0.23, -0.87
, 55.838, 0.22, -0.23, -0.87
, 55.895, 0.22, -0.23, -0.87
, 55.978, 0.22, -0.23, -0.87
, 56.007, 0.22, -0.23, -0.87
, 56.023, 0.22, -0.23, -0.88
, 56.272, 0.22, -0.23, -0.88
, 56.291, 0.22, -0.24, -0.87
, 56.308, 0.22, -0.23, -0.87
, 56.329, 0.22, -0.23, -0.87
, 56.348, 0.22, -0.23, -0.87
, 56.369, 0.22, -0.23, -0.87
, 56.393, 0.22, -0.24, -0.87
, 56.414, 0.22, -0.23, -0.87
, 56.429, 0.22, -0.23, -0.86
, 56.449, 0.22, -0.23, -0.87
, 56.472, 0.22, -0.23, -0.87
, 56.487, 0.22, -0.23, -0.87
, 56.513, 0.22, -0.23, -0.87
, 56.533, 0.22, -0.23, -0.87
, 56.553, 0.22, -0.23, -0.87
, 56.567, 0.22, -0.23, -0.86
, 56.588, 0.22, -0.23, -0.87
, 56.609, 0.22, -0.23, -0.87
, 56.611, 0.22, -0.23, -0.87
, 56.630, 0.23, -0.23, -0.87
, 56.650, 0.22, -0.23, -0.87
, 56.669, 0.22, -0.23, -0.87
, 56.695, 0.22, -0.23, -0.87
, 56.709, 0.22, -0.23, -0.87
, 56.729, 0.22, -0.23, -0.87
, 56.751, 0.22, -0.23, -0.87
, 56.773, 0.22, -0.23, -0.87
, 56.795, 0.22, -0.23, -0.87
, 56.813, 0.22, -0.23, -0.87
, 56.817, 0.22, -0.23, -0.87
, 56.831, 0.22, -0.23, -0.86
, 56.854, 0.22, -0.23, -0.87
, 56.873, 0.22, -0.23, -0.87
, 56.893, 0.22, -0.23, -0.87
, 56.913, 0.22, -0.24, -0.87
, 56.932, 0.22, -0.23, -0.87
, 56.954, 0.22, -0.23, -0.87
, 56.982, 0.23, -0.24, -0.87
, 56.992, 0.23, -0.23, -0.87
, 57.015, 0.22, -0.23, -0.87
, 57.018, 0.22, -0.23, -0.88
, 57.033, 0.22, -0.23, -0.87
, 57.053, 0.22, -0.23, -0.87
, 57.079, 0.22, -0.23, -0.87
, 57.093, 0.22, -0.23, -0.87
, 57.114, 0.22, -0.24, -0.87
, 57.144, 0.22, -0.24, -0.87
, 57.154, 0.22, -0.23, -0.87
, 57.176, 0.22, -0.23, -0.87
, 57.204, 0.22, -0.23, -0.87
, 57.215, 0.22, -0.23, -0.87
, 57.226, 0.22, -0.23, -0.87
, 57.234, 0.22, -0.23, -0.87
, 57.264, 0.22, -0.23, -0.87
, 57.279, 0.22, -0.23, -0.87
, 57.295, 0.22, -0.24, -0.87
, 57.324, 0.22, -0.23, -0.88
, 57.335, 0.22, -0.23, -0.87
, 57.358, 0.22, -0.23, -0.87
, 57.377, 0.22, -0.23, -0.87
, 57.398, 0.22, -0.23, -0.87
, 57.416, 0.22, -0.23, -0.87
, 57.420, 0.22, -0.23, -0.87
, 57.436, 0.22, -0.23, -0.87
, 57.456, 0.22, -0.23, -0.87
, 57.477, 0.22, -0.23, -0.87
, 57.499, 0.22, -0.23, -0.87
, 57.517, 0.22, -0.23, -0.87
, 57.539, 0.22, -0.24, -0.87
, 57.556, 0.22, -0.23, -0.87
, 57.576, 0.22, -0.23, -0.87
, 57.595, 0.22, -0.23, -0.87
, 57.615, 0.22, -0.23, -0.87
, 57.617, 0.22, -0.23, -0.87
, 57.637, 0.22, -0.23, -0.87
, 57.662, 0.22, -0.23, -0.87
, 57.682, 0.22, -0.24, -0.87
, 57.697, 0.22, -0.23, -0.87
, 57.724, 0.22, -0.23, -0.87
, 57.739, 0.22, -0.23, -0.87
, 57.757, 0.22, -0.23, -0.87
, 57.783, 0.22, -0.23, -0.87
, 57.798, 0.22, -0.23, -0.87
, 57.821, 0.22, -0.23, -0.87
, 57.824, 0.23, -0.23, -0.88
, 57.839, 0.22, -0.23, -0.87
, 57.861, 0.22, -0.23, -0.87
, 57.887, 0.22, -0.23, -0.87
, 57.903, 0.22, -0.23, -0.87
, 57.927, 0.22, -0.23, -0.87
, 57.939, 0.22, -0.23, -0.87
, 57.959, 0.22, -0.24, -0.87
, 57.984, 0.22, -0.23, -0.88
, 58.003, 0.22, -0.23, -0.87
, 58.021, 0.22, -0.24, -0.87
, 58.024, 0.22, -0.23, -0.87
, 58.061, 0.22, -0.23, -0.87
, 58.064, 0.22, -0.23, -0.87
, 58.085, 0.22, -0.23, -0.87
, 58.110, 0.22, -0.24, -0.87
, 58.118, 0.22, -0.23, -0.87
, 58.139, 0.22, -0.23, -0.87
