
 ,time,x,y,z
, 42.462, -4.91, 4.73, 3.48
, 42.500, -4.96, 4.98, 3.74
, 42.564, -4.95, 4.74, 3.82
, 42.655, -5.00, 4.40, 3.82
, 42.692, -4.94, 4.68, 3.61
, 42.773, -5.02, 4.96, 3.94
, 42.818, -4.95, 4.76, 3.74
, 42.882, -4.89, 4.80, 3.68
, 42.946, -4.89, 4.85, 3.57
, 43.012, -5.01, 4.92, 3.86
, 43.129, -5.02, 5.05, 3.43
, 43.141, -4.88, 5.27, 3.67
, 43.257, -4.95, 5.20, 3.52
, 43.263, -4.96, 5.06, 3.55
, 43.327, -4.94, 4.97, 3.59
, 43.391, -4.96, 4.81, 3.50
, 43.506, -4.87, 4.66, 3.53
, 43.519, -4.95, 4.72, 3.67
, 43.583, -4.81, 4.34, 3.69
, 43.723, -4.83, 4.38, 3.64
, 43.724, -4.87, 4.55, 3.55
, 43.772, -4.73, 4.60, 3.82
, 43.836, -4.74, 4.41, 3.80
, 43.918, -4.83, 4.55, 3.56
, 44.001, -4.89, 4.94, 3.65
, 44.027, -4.74, 4.88, 3.88
, 44.121, -4.78, 4.82, 3.54
, 44.166, -4.82, 5.01, 3.53
, 44.217, -4.69, 5.32, 3.69
, 44.281, -4.72, 5.12, 3.90
, 44.399, -4.82, 4.87, 3.31
, 44.413, -4.76, 4.79, 3.49
, 44.499, -4.62, 4.42, 3.62
, 44.535, -4.81, 4.65, 3.48
, 44.599, -4.70, 4.43, 3.66
, 44.666, -4.56, 4.16, 3.79
, 44.726, -4.68, 4.02, 3.74
, 44.808, -4.84, 4.23, 3.68
, 44.917, -4.77, 4.36, 4.11
, 44.981, -4.71, 4.67, 3.66
, 45.045, -4.86, 4.89, 4.17
, 45.108, -4.59, 4.63, 3.46
, 45.192, -4.59, 5.12, 3.68
, 45.239, -4.83, 5.22, 3.62
, 45.304, -4.81, 4.90, 3.22
, 45.411, -4.71, 4.92, 3.60
, 45.427, -4.69, 5.06, 3.79
, 45.491, -4.67, 4.50, 3.31
, 45.580, -4.52, 4.46, 3.53
, 45.622, -4.53, 4.29, 3.30
, 45.704, -4.17, 4.21, 4.03
, 45.747, -4.67, 4.26, 3.23
, 45.813, -4.61, 4.16, 3.50
, 45.879, -4.69, 4.28, 3.31
, 45.935, -4.74, 4.28, 3.60
, 46.000, -4.56, 4.31, 3.43
, 46.103, -4.86, 4.51, 3.03
, 46.125, -4.64, 4.71, 3.56
, 46.192, -4.94, 4.45, 3.29
, 46.304, -4.62, 5.01, 3.29
, 46.315, -4.49, 4.74, 3.03
, 46.385, -4.63, 4.83, 3.28
, 46.443, -4.66, 4.66, 3.64
, 46.507, -4.46, 3.89, 2.91
, 46.572, -4.55, 4.12, 3.31
, 46.633, -4.86, 4.11, 3.26
, 46.696, -4.75, 3.99, 3.25
, 46.791, -4.73, 3.92, 3.49
, 46.826, -4.74, 4.10, 2.98
, 46.888, -4.57, 4.22, 3.26
, 46.967, -4.70, 4.44, 3.41
, 47.014, -4.95, 4.37, 3.22
, 47.079, -5.09, 4.29, 2.85
, 47.142, -4.78, 4.37, 3.15
, 47.210, -4.73, 4.75, 3.49
, 47.305, -4.59, 4.66, 3.06
, 47.333, -5.03, 5.07, 3.47
, 47.401, -4.53, 4.47, 2.98
, 47.460, -4.96, 4.43, 3.29
, 47.524, -4.70, 4.43, 3.07
, 47.653, -4.72, 4.52, 3.53
, 47.655, -4.57, 4.02, 3.57
, 47.725, -4.88, 3.74, 2.94
, 47.814, -4.89, 3.89, 3.16
, 47.846, -4.79, 4.29, 3.38
, 47.950, -4.69, 4.77, 3.70
, 47.966, -4.87, 4.45, 3.19
, 48.031, -4.86, 4.17, 3.55
, 48.096, -4.88, 4.47, 3.11
, 48.161, -4.85, 4.73, 3.46
, 48.225, -4.70, 4.97, 3.65
, 48.322, -4.86, 4.64, 3.36
, 48.352, -5.00, 4.41, 3.53
, 48.454, -4.66, 4.92, 3.24
, 48.477, -4.80, 4.81, 3.76
, 48.541, -4.90, 4.32, 3.16
, 48.605, -4.84, 4.10, 3.27
, 48.712, -4.72, 4.23, 3.56
, 48.732, -4.74, 4.08, 3.44
, 48.813, -4.78, 4.15, 3.65
, 48.864, -4.78, 3.99, 3.41
, 48.953, -5.03, 4.50, 3.26
, 49.000, -4.84, 4.63, 3.69
, 49.048, -4.81, 4.38, 3.53
, 49.113, -4.79, 4.55, 3.42
, 49.203, -4.79, 4.58, 3.36
, 49.248, -4.80, 4.80, 3.60
, 49.350, -4.88, 4.74, 3.45
, 49.374, -4.76, 4.75, 3.36
, 49.443, -4.82, 4.75, 3.44
, 49.495, -4.73, 4.63, 3.21
, 49.557, -4.87, 4.53, 3.41
, 49.624, -4.84, 4.35, 3.52
, 49.722, -4.80, 4.45, 3.48
, 49.754, -4.71, 4.30, 3.58
, 49.852, -4.83, 4.19, 3.42
, 49.875, -4.88, 4.23, 3.49
, 49.938, -4.74, 4.46, 3.51
, 50.112, -4.94, 4.58, 3.55
, 50.129, -4.96, 4.60, 3.41
, 50.238, -4.94, 5.11, 3.65
, 50.269, -4.93, 5.07, 3.78
, 50.357, -4.87, 4.81, 3.47
, 50.455, -4.98, 4.87, 3.32
, 50.457, -4.90, 5.15, 3.70
, 50.512, -5.04, 4.89, 3.32
, 50.615, -4.98, 4.96, 3.46
, 50.642, -4.88, 4.75, 3.78
, 50.756, -4.90, 4.32, 3.57
, 50.765, -5.01, 4.59, 3.25
, 50.837, -4.95, 5.00, 3.72
, 50.893, -4.92, 4.62, 3.42
, 50.959, -4.86, 4.50, 3.65
, 51.020, -5.06, 4.65, 3.24
, 51.086, -5.07, 4.98, 3.76
, 51.147, -4.98, 4.81, 3.66
, 51.211, -4.97, 4.89, 3.55
, 51.277, -4.97, 4.88, 3.76
, 51.390, -4.96, 4.86, 3.54
, 51.407, -5.02, 5.26, 3.74
, 51.465, -4.88, 5.26, 3.61
, 51.541, -4.98, 4.95, 3.59
, 51.643, -4.89, 4.93, 3.65
, 51.671, -4.85, 4.88, 3.53
, 51.767, -4.92, 4.98, 3.66
, 51.790, -4.94, 4.68, 3.58
, 51.846, -4.84, 4.57, 3.41
, 51.910, -4.82, 4.66, 3.69
, 51.973, -4.83, 4.54, 3.50
, 52.075, -4.91, 4.87, 3.36
, 52.103, -4.73, 4.78, 3.95
, 52.208, -4.89, 4.22, 3.46
, 52.228, -4.98, 4.56, 3.59
, 52.293, -4.81, 5.03, 3.72
, 52.356, -4.69, 4.95, 3.54
, 52.486, -4.77, 4.88, 3.72
, 52.492, -4.84, 5.15, 3.53
, 52.607, -4.60, 5.19, 3.71
, 52.610, -4.67, 5.05, 3.39
, 52.673, -4.62, 5.10, 3.70
, 52.740, -4.66, 4.81, 3.59
, 52.800, -4.61, 4.73, 3.55
, 52.896, -4.69, 4.97, 3.74
, 52.988, -4.57, 4.78, 3.62
, 52.993, -4.67, 4.50, 3.69
, 53.072, -4.63, 4.49, 3.25
, 53.118, -4.73, 4.80, 3.54
, 53.201, -4.54, 4.76, 4.06
, 53.293, -4.60, 4.34, 3.43
, 53.317, -4.75, 4.72, 3.59
, 53.375, -4.58, 4.72, 3.92
, 53.504, -4.63, 4.76, 3.80
, 53.509, -4.56, 4.95, 3.44
, 53.625, -4.65, 5.19, 3.64
, 53.634, -4.43, 5.12, 4.01
, 53.691, -4.54, 4.85, 3.90
, 53.818, -4.89, 4.74, 3.59
, 53.895, -4.61, 4.93, 4.13
, 53.946, -4.44, 4.88, 4.50
, 54.033, -4.35, 4.41, 4.07
, 54.150, -4.79, 4.41, 4.22
, 54.152, -4.79, 4.73, 4.31
, 54.199, -4.60, 4.54, 4.31
, 54.262, -4.54, 4.31, 3.91
, 54.326, -4.40, 4.74, 3.96
, 54.390, -4.79, 4.77, 3.85
, 54.453, -4.71, 4.67, 3.66
, 54.517, -4.67, 4.92, 3.93
, 54.645, -4.74, 4.98, 3.46
, 54.650, -4.72, 4.91, 3.68
, 54.707, -4.69, 4.81, 3.33
, 54.773, -4.71, 4.53, 3.62
, 54.837, -4.69, 4.36, 3.60
, 54.939, -4.57, 4.29, 3.44
, 54.968, -4.65, 4.32, 3.87
, 55.051, -4.69, 4.06, 3.66
, 55.108, -4.94, 3.88, 2.98
, 55.163, -4.80, 4.17, 3.47
, 55.216, -4.63, 4.36, 3.55
, 55.323, -4.89, 4.33, 3.11
, 55.342, -4.91, 4.52, 3.13
, 55.416, -4.86, 4.46, 3.13
, 55.476, -4.56, 4.48, 3.57
, 55.553, -4.79, 4.59, 2.90
, 55.647, -4.70, 5.26, 3.60
, 55.660, -4.94, 4.83, 3.32
, 55.725, -4.74, 4.56, 3.21
, 55.808, -4.78, 4.42, 3.18
, 55.858, -4.70, 4.60, 3.41
, 55.953, -4.54, 4.30, 3.60
, 55.991, -4.60, 4.01, 3.24
, 56.043, -4.88, 3.73, 3.11
, 56.127, -4.70, 3.87, 3.39
, 56.170, -4.44, 4.12, 4.05
, 56.236, -4.55, 4.09, 3.10
, 56.339, -4.77, 4.26, 3.88
, 56.365, -4.81, 4.33, 3.44
, 56.451, -4.77, 4.06, 3.24
, 56.501, -4.89, 4.80, 3.11
, 56.551, -4.66, 4.60, 3.32
, 56.619, -4.76, 4.99, 3.46
, 56.721, -4.64, 5.10, 3.62
, 56.742, -4.70, 4.68, 3.74
, 56.837, -4.68, 4.43, 3.43
, 56.878, -4.75, 4.19, 3.01
, 56.957, -4.56, 4.19, 3.85
, 57.008, -4.70, 4.19, 3.21
, 57.060, -4.58, 4.30, 3.68
, 57.125, -4.67, 3.99, 3.49
, 57.207, -4.71, 3.79, 3.55
, 57.249, -4.65, 4.01, 3.46
, 57.320, -4.83, 4.49, 3.50
, 57.381, -4.58, 4.35, 3.74
, 57.465, -4.86, 4.36, 3.19
, 57.553, -4.72, 4.62, 3.25
, 57.568, -4.71, 4.79, 3.61
, 57.635, -4.80, 4.73, 3.46
, 57.737, -4.75, 4.93, 3.37
, 57.759, -4.73, 4.95, 3.45
, 57.824, -4.74, 4.60, 3.44
, 57.886, -4.78, 4.50, 3.54
, 57.952, -4.75, 4.34, 3.25
, 58.052, -4.70, 4.30, 3.56
, 58.076, -4.62, 4.25, 3.48
, 58.142, -4.76, 4.27, 3.49
, 58.251, -4.70, 4.05, 3.43
, 58.268, -4.68, 4.26, 3.61
, 58.331, -4.75, 4.55, 3.46
, 58.458, -4.78, 4.62, 3.39
, 58.460, -4.70, 4.37, 3.41
, 58.522, -4.99, 4.78, 3.33
, 58.588, -4.84, 4.99, 3.53
, 58.662, -4.82, 4.86, 3.36
, 58.713, -4.79, 4.88, 3.44
, 58.777, -4.80, 4.97, 3.37
, 58.842, -4.77, 5.01, 3.65
, 58.951, -4.79, 4.47, 3.52
, 58.967, -4.83, 4.35, 3.02
, 59.034, -4.78, 4.54, 3.71
, 59.114, -4.78, 4.45, 3.52
, 59.157, -4.68, 4.45, 3.52
, 59.226, -4.76, 4.26, 3.54
, 59.284, -4.81, 4.36, 3.64
, 59.349, -4.82, 4.84, 3.45
, 59.434, -4.83, 4.81, 3.64
, 59.479, -4.85, 4.64, 3.66
, 59.538, -4.84, 4.70, 3.52
, 59.659, -4.87, 4.73, 3.72
, 59.665, -4.88, 4.69, 3.53
, 59.730, -4.97, 5.00, 3.81
, 59.820, -4.80, 4.90, 3.78
, 59.860, -4.87, 4.96, 3.79
, 59.953, -4.76, 4.74, 3.72
, 59.984, -4.83, 4.72, 3.76
, 60.050, -4.81, 4.58, 3.46
, 60.116, -4.81, 4.62, 3.76
, 60.176, -4.79, 4.38, 3.78
, 60.244, -4.85, 4.51, 3.82
, 60.341, -4.73, 4.38, 3.60
, 60.368, -4.82, 4.64, 3.70
, 60.450, -4.77, 4.69, 3.68
, 60.493, -4.91, 4.78, 3.71
, 60.558, -4.74, 4.80, 3.65
, 60.655, -4.88, 4.88, 3.48
, 60.682, -4.82, 4.77, 3.99
, 60.746, -4.78, 4.65, 3.45
, 60.825, -4.81, 4.89, 3.91
, 60.878, -4.81, 5.09, 3.64
, 60.980, -4.68, 5.17, 3.95
, 61.021, -4.75, 4.90, 3.73
, 61.067, -4.74, 4.79, 3.76
, 61.132, -4.75, 4.72, 3.62
, 61.191, -4.63, 4.83, 3.84
, 61.258, -4.66, 4.60, 3.89
, 61.352, -4.65, 4.40, 3.97
, 61.382, -4.80, 4.46, 3.29
, 61.445, -4.79, 5.00, 3.84
, 61.515, -4.68, 4.66, 3.83
, 61.577, -4.71, 4.91, 3.78
, 61.702, -4.63, 4.63, 3.72
, 61.704, -4.82, 4.69, 3.63
, 61.764, -4.75, 4.91, 3.54
, 61.832, -4.65, 4.85, 3.54
, 61.894, -4.77, 4.97, 3.81
, 61.999, -4.66, 5.07, 4.01
, 62.025, -4.48, 4.86, 3.97
, 62.097, -4.45, 4.85, 3.78
, 62.159, -4.67, 4.84, 3.70
, 62.209, -4.44, 4.77, 4.17
, 62.274, -4.46, 4.29, 3.66
, 62.337, -4.38, 4.33, 4.05
, 62.401, -4.62, 4.50, 3.92
, 62.467, -4.57, 4.59, 3.67
, 62.529, -4.32, 4.48, 3.80
, 62.593, -4.22, 4.61, 4.01
, 62.705, -4.48, 4.45, 3.74
, 62.719, -4.61, 4.94, 4.15
, 62.782, -4.59, 4.51, 4.07
, 62.848, -4.29, 4.62, 4.06
, 62.908, -4.62, 4.68, 3.61
, 62.974, -4.30, 4.85, 3.81
, 63.078, -4.36, 4.55, 3.74
, 63.106, -4.64, 4.75, 3.35
, 63.207, -4.75, 4.61, 3.65
, 63.227, -4.56, 4.26, 3.66
, 63.290, -4.49, 4.46, 3.63
, 63.354, -4.55, 4.39, 3.37
, 63.431, -4.62, 4.03, 3.70
, 63.481, -4.41, 3.96, 3.56
, 63.550, -4.73, 4.42, 3.58
, 63.623, -4.61, 4.68, 3.91
, 63.747, -4.87, 4.31, 3.44
, 63.748, -4.84, 4.41, 3.42
, 63.797, -4.47, 4.53, 3.70
, 63.861, -4.49, 4.75, 3.59
, 63.942, -4.64, 4.89, 3.16
, 63.989, -4.75, 5.18, 4.71
, 64.059, -4.79, 4.43, 3.29
, 64.172, -4.56, 4.81, 3.85
, 64.179, -4.45, 4.55, 3.46
, 64.265, -4.62, 4.64, 3.74
, 64.306, -4.74, 4.17, 3.67
, 64.370, -4.78, 3.83, 3.46
, 64.468, -4.78, 4.18, 4.22
, 64.498, -4.68, 3.89, 3.52
, 64.560, -4.51, 4.18, 3.29
, 64.633, -4.39, 4.29, 4.09
, 64.688, -4.59, 4.33, 3.30
, 64.845, -5.06, 4.55, 3.33
, 64.848, -4.70, 4.89, 3.78
, 64.906, -4.68, 4.65, 3.44
, 64.943, -4.69, 4.82, 3.69
, 65.011, -4.73, 5.12, 3.55
, 65.103, -4.67, 5.19, 3.71
, 65.134, -4.56, 5.18, 3.67
, 65.201, -4.60, 4.83, 3.71
, 65.313, -4.66, 4.54, 3.82
, 65.335, -4.60, 4.26, 3.32
, 65.388, -4.62, 4.60, 3.76
, 65.495, -4.54, 3.98, 3.91
, 65.515, -4.52, 3.99, 3.36
, 65.597, -4.81, 4.15, 3.49
, 65.642, -4.67, 4.53, 3.76
, 65.736, -4.62, 4.33, 3.65
, 65.817, -4.62, 4.68, 3.58
, 65.833, -4.63, 4.92, 3.75
, 65.893, -4.72, 4.88, 3.51
, 65.978, -4.74, 5.02, 3.31
, 66.023, -4.64, 5.40, 3.74
, 66.106, -4.54, 5.43, 3.55
, 66.150, -4.72, 5.11, 3.67
, 66.217, -4.59, 4.99, 3.47
, 66.277, -4.60, 4.89, 3.79
, 66.375, -4.65, 4.39, 3.50
, 66.421, -4.57, 4.31, 3.81
, 66.469, -4.37, 4.19, 3.92
, 66.553, -4.53, 4.05, 3.69
, 66.596, -4.41, 4.25, 3.70
, 66.666, -4.62, 4.34, 3.80
, 66.736, -4.51, 4.38, 3.82
, 66.789, -4.55, 4.52, 3.89
, 66.890, -4.47, 5.10, 3.76
, 66.915, -4.46, 5.14, 3.93
, 66.991, -4.40, 4.80, 3.84
, 67.059, -4.49, 4.80, 3.54
, 67.109, -4.39, 5.22, 3.89
, 67.204, -4.37, 5.03, 3.85
, 67.237, -4.49, 4.95, 3.72
, 67.298, -4.34, 4.74, 3.96
, 67.386, -4.35, 4.51, 3.65
, 67.436, -4.27, 4.37, 3.97
, 67.486, -4.33, 4.34, 3.80
, 67.552, -4.21, 4.16, 4.04
, 67.617, -4.25, 3.90, 3.96
, 67.699, -4.30, 3.72, 3.77
, 67.803, -4.33, 4.14, 3.71
, 67.809, -4.22, 4.70, 4.12
, 67.903, -4.19, 4.51, 3.87
, 67.932, -4.24, 4.51, 3.73
, 67.994, -4.27, 4.72, 4.13
, 68.081, -4.26, 4.45, 3.68
, 68.121, -4.12, 4.67, 3.76
, 68.187, -4.14, 4.67, 3.97
, 68.294, -4.09, 4.41, 3.69
, 68.319, -4.04, 4.41, 4.05
, 68.428, -4.14, 4.16, 3.85
, 68.447, -3.93, 4.10, 4.05
, 68.502, -3.93, 3.73, 4.09
, 68.567, -3.89, 3.58, 3.84
, 68.630, -3.87, 3.47, 4.14
, 68.698, -3.89, 3.34, 3.95
, 68.761, -3.93, 3.44, 3.93
, 68.822, -3.93, 3.70, 3.92
, 68.926, -3.71, 3.92, 4.02
, 68.952, -3.77, 3.71, 3.84
, 69.011, -3.84, 4.28, 3.75
, 69.075, -3.69, 4.32, 3.99
, 69.164, -3.61, 3.82, 3.97
, 69.204, -3.69, 3.85, 3.67
, 69.302, -3.68, 3.89, 3.69
, 69.330, -3.55, 3.85, 3.84
, 69.398, -3.64, 3.96, 3.84
, 69.546, -3.41, 3.69, 3.88
, 69.548, -3.54, 3.31, 3.74
, 69.611, -3.46, 3.31, 3.61
, 69.652, -3.45, 3.29, 3.99
, 69.715, -3.49, 3.17, 3.89
, 69.806, -3.35, 2.85, 3.79
, 69.837, -3.59, 2.77, 3.85
, 69.901, -3.43, 2.80, 3.70
, 69.999, -3.46, 3.24, 3.60
, 70.029, -3.35, 3.49, 4.03
, 70.092, -3.50, 3.14, 3.82
, 70.171, -3.52, 3.25, 3.11
, 70.219, -3.38, 3.66, 3.62
, 70.282, -3.15, 3.49, 3.87
, 70.347, -3.32, 3.05, 3.39
, 70.410, -3.34, 3.25, 3.57
, 70.509, -3.26, 3.02, 3.76
, 70.537, -3.19, 3.10, 3.09
, 70.608, -3.00, 3.44, 4.07
, 70.701, -3.00, 2.74, 3.50
, 70.733, -2.99, 2.62, 3.76
, 70.832, -3.09, 2.52, 3.64
, 70.858, -2.92, 2.28, 3.82
, 70.932, -2.90, 2.20, 3.59
, 71.029, -2.90, 2.05, 3.75
, 71.047, -2.89, 2.26, 3.50
, 71.110, -2.90, 2.47, 3.53
, 71.174, -2.91, 2.70, 3.60
, 71.237, -2.95, 2.63, 3.53
, 71.301, -2.96, 2.59, 3.19
, 71.406, -2.90, 2.57, 3.49
, 71.426, -2.95, 2.60, 3.21
, 71.490, -2.92, 2.61, 3.36
, 71.559, -2.90, 2.35, 3.30
, 71.618, -2.86, 2.46, 3.12
, 71.724, -2.81, 2.55, 3.35
, 71.751, -2.87, 2.34, 3.25
, 71.829, -2.92, 2.10, 2.96
, 71.874, -2.90, 2.28, 3.36
, 71.940, -2.79, 1.87, 2.84
, 72.038, -3.04, 1.97, 3.12
, 72.070, -2.68, 1.72, 3.14
, 72.127, -2.88, 1.75, 3.07
, 72.192, -2.86, 1.63, 2.97
, 72.254, -2.80, 1.72, 3.04
, 72.323, -3.07, 1.93, 3.04
, 72.436, -2.71, 2.07, 2.84
, 72.450, -3.12, 2.19, 2.80
, 72.557, -2.78, 2.05, 2.88
, 72.574, -2.70, 1.93, 2.81
, 72.635, -2.69, 1.92, 3.04
, 72.724, -2.78, 1.98, 2.43
, 72.766, -2.98, 2.08, 2.67
, 72.839, -2.89, 2.21, 2.47
, 72.936, -2.89, 1.98, 2.43
, 72.959, -2.99, 2.19, 2.66
, 73.053, -2.86, 2.30, 2.43
, 73.114, -3.01, 2.04, 2.62
, 73.144, -2.98, 1.80, 2.82
, 73.208, -2.81, 1.67, 2.84
, 73.278, -2.70, 1.85, 2.72
, 73.359, -2.77, 1.58, 2.99
, 73.407, -2.83, 1.65, 2.71
, 73.462, -2.93, 1.65, 2.92
, 73.525, -2.81, 1.46, 2.98
, 73.636, -2.77, 1.81, 2.56
, 73.651, -2.71, 2.11, 3.22
, 73.716, -2.79, 1.71, 2.77
, 73.809, -2.83, 1.89, 2.71
, 73.843, -2.83, 1.67, 2.80
, 73.933, -2.91, 1.75, 2.91
, 73.975, -2.81, 1.98, 2.66
, 74.042, -2.78, 2.07, 2.66
, 74.105, -2.91, 2.13, 2.98
, 74.162, -2.93, 2.01, 2.64
, 74.225, -2.95, 2.10, 2.73
, 74.314, -2.85, 1.99, 2.80
, 74.358, -2.78, 2.04, 2.70
, 74.453, -2.71, 1.86, 3.21
, 74.493, -2.75, 1.51, 2.67
, 74.541, -2.83, 1.63, 2.79
, 74.651, -2.79, 1.46, 2.78
, 74.669, -2.80, 1.58, 2.71
, 74.733, -2.58, 1.60, 2.99
, 74.804, -2.75, 1.50, 2.78
, 74.859, -2.82, 1.55, 2.68
, 74.924, -2.78, 1.78, 2.80
, 75.063, -2.76, 1.59, 2.66
, 75.068, -2.71, 1.63, 2.89
, 75.130, -2.80, 1.61, 2.59
, 75.196, -2.77, 1.93, 2.55
, 75.242, -2.74, 1.94, 2.81
, 75.322, -2.76, 2.00, 2.67
, 75.371, -2.72, 1.98, 2.76
, 75.453, -2.78, 2.14, 2.58
, 75.495, -2.79, 1.97, 2.62
, 75.560, -2.63, 1.75, 2.75
, 75.650, -2.68, 1.58, 2.84
, 75.696, -2.62, 1.63, 2.70
, 75.751, -2.54, 1.78, 2.92
, 75.843, -2.61, 1.49, 2.75
, 75.878, -2.55, 1.36, 2.58
, 75.940, -2.49, 1.41, 2.91
, 76.052, -2.58, 1.43, 2.74
, 76.069, -2.39, 1.64, 2.78
, 76.132, -2.54, 1.57, 2.77
, 76.252, -2.46, 1.50, 2.79
, 76.259, -2.47, 1.51, 2.84
, 76.340, -2.53, 1.63, 2.73
, 76.386, -2.54, 1.84, 2.77
, 76.450, -2.37, 2.03, 2.81
, 76.513, -2.37, 1.89, 2.98
, 76.580, -2.49, 1.78, 2.72
, 76.662, -2.42, 1.86, 2.74
, 76.719, -2.40, 1.93, 2.82
, 76.769, -2.27, 1.72, 2.97
, 76.853, -2.35, 1.74, 2.81
, 76.943, -2.33, 1.50, 2.84
, 76.964, -2.21, 1.48, 2.95
, 77.041, -2.26, 1.51, 2.78
, 77.086, -2.19, 1.47, 3.02
, 77.151, -2.23, 1.18, 2.94
, 77.251, -2.10, 1.17, 2.85
, 77.275, -2.15, 1.33, 2.76
, 77.340, -2.16, 1.42, 2.95
, 77.440, -2.05, 1.47, 2.85
, 77.467, -2.08, 1.27, 2.89
, 77.530, -2.18, 1.51, 2.67
, 77.600, -2.11, 1.73, 2.94
, 77.658, -2.13, 1.80, 2.76
, 77.721, -2.11, 1.68, 2.80
, 77.798, -2.05, 1.55, 2.84
, 77.853, -2.00, 1.70, 2.88
, 77.931, -1.99, 1.64, 2.81
, 77.979, -1.92, 1.50, 2.74
, 78.082, -1.82, 1.36, 2.93
, 78.105, -1.83, 1.28, 2.70
, 78.170, -1.93, 1.41, 2.75
, 78.272, -1.81, 1.44, 2.89
, 78.295, -1.75, 1.20, 2.62
, 78.364, -1.77, 1.10, 2.92
, 78.481, -1.70, 1.01, 2.81
, 78.489, -1.72, 0.96, 2.65
, 78.571, -1.72, 1.17, 2.86
, 78.618, -1.65, 1.08, 2.72
, 78.707, -1.71, 0.88, 2.74
, 78.799, -1.63, 0.99, 2.70
, 78.812, -1.65, 1.27, 2.64
, 78.908, -1.54, 1.34, 2.82
, 78.953, -1.57, 1.41, 2.50
, 78.994, -1.62, 1.39, 2.82
, 79.095, -1.52, 1.22, 2.46
, 79.121, -1.49, 1.31, 2.61
, 79.187, -1.51, 1.47, 2.47
, 79.304, -1.41, 1.79, 2.96
, 79.312, -1.34, 0.95, 2.15
, 79.405, -1.68, 0.88, 2.52
, 79.438, -1.28, 1.17, 2.82
, 79.501, -1.40, 0.93, 2.09
, 79.566, -1.17, 1.40, 3.04
, 79.627, -1.23, 1.10, 2.53
, 79.691, -1.34, 0.75, 2.45
, 79.825, -1.20, 0.83, 2.40
, 79.827, -1.87, 0.31, 1.45
, 79.883, -1.10, 1.05, 3.51
, 79.949, -1.41, 1.11, 2.62
, 80.011, -1.00, 0.63, 2.48
, 80.093, -1.24, 0.38, 2.36
, 80.137, -1.38, 0.91, 2.63
, 80.210, -1.31, 0.56, 1.83
, 80.270, -1.27, 0.90, 2.55
, 80.327, -1.21, 0.88, 2.20
, 80.391, -1.20, 0.88, 2.00
, 80.466, -1.33, 1.04, 2.46
, 80.519, -0.81, 1.10, 1.97
, 80.603, -1.73, 0.98, 2.20
, 80.649, -1.48, 1.04, 2.55
, 80.709, -1.16, 1.05, 2.07
, 80.807, -0.99, 0.66, 1.90
, 80.835, -1.21, 0.65, 1.21
, 80.900, -1.18, 0.70, 2.50
, 80.994, -1.20, 0.89, 2.60
, 81.028, -1.15, 0.37, 1.75
, 81.091, -1.11, 0.73, 1.91
, 81.196, -1.10, 0.90, 2.11
, 81.221, -1.17, 0.44, 2.15
, 81.281, -1.18, 0.54, 1.83
, 81.348, -0.88, 0.79, 2.07
, 81.409, -1.03, 0.42, 2.06
, 81.513, -1.09, 0.71, 1.58
, 81.535, -1.01, 0.82, 2.14
, 81.611, -0.78, 0.78, 1.63
, 81.670, -0.82, 0.60, 2.04
, 81.760, -1.00, 0.53, 1.94
, 81.796, -0.73, 0.67, 1.57
, 81.860, -0.82, 1.00, 2.65
, 81.925, -0.76, 0.65, 1.86
, 82.017, -1.02, 0.55, 1.92
, 82.043, -0.96, 0.60, 1.71
, 82.107, -1.03, 0.79, 2.25
, 82.219, -0.86, 0.58, 1.81
, 82.242, -0.91, 0.56, 1.99
, 82.321, -0.95, 0.54, 1.77
, 82.369, -0.92, 0.58, 2.16
, 82.460, -0.89, 0.55, 1.67
, 82.519, -0.98, 0.63, 1.98
, 82.553, -1.01, 0.42, 1.70
, 82.617, -0.95, 0.56, 1.99
, 82.723, -1.02, 0.57, 1.85
, 82.751, -0.89, 0.59, 1.82
, 82.808, -1.09, 0.41, 1.71
, 82.885, -0.95, 0.60, 1.74
, 82.933, -1.09, 0.48, 1.64
, 83.041, -1.05, 0.58, 1.59
, 83.061, -0.94, 0.54, 1.78
, 83.125, -1.07, 0.50, 1.55
, 83.198, -1.08, 0.28, 1.67
, 83.257, -1.17, 0.58, 1.63
, 83.358, -0.95, 0.57, 1.59
, 83.379, -1.09, 0.37, 1.68
, 83.443, -1.02, 0.34, 1.55
, 83.508, -1.19, 0.41, 1.64
, 83.572, -1.01, 0.49, 1.68
, 83.647, -1.07, 0.44, 1.23
, 83.754, -0.97, 0.47, 1.71
, 83.761, -1.00, 0.43, 1.54
, 83.825, -1.03, 0.53, 1.67
, 83.935, -0.98, 0.46, 1.31
, 83.962, -1.05, 0.59, 1.55
, 84.055, -1.03, 0.47, 1.40
, 84.085, -1.00, 0.43, 1.53
, 84.152, -1.09, 0.23, 1.37
, 84.226, -0.89, 0.39, 1.91
, 84.268, -0.88, 0.47, 1.71
, 84.333, -0.97, 0.51, 1.69
, 84.449, -0.93, 0.42, 1.30
, 84.462, -1.03, 0.29, 1.72
, 84.522, -0.96, 0.60, 1.64
, 84.638, -0.97, 0.57, 1.60
, 84.650, -0.96, 0.48, 1.75
, 84.713, -0.96, 0.56, 1.69
, 84.777, -0.89, 0.59, 1.79
, 84.840, -0.96, 0.54, 1.67
, 84.935, -0.79, 0.65, 1.78
