
time,altitude,x,y,z
30.05,-0.272354736,-0.705821045,9.652397144,-7.712955469
30.1,0,-0.554235596,9.500987231,-8.035589258
30.15,0,-0.63002832,9.576692188,-7.954930811
30.2,-0.272354736,-0.554235596,9.576692188,-7.874272363
30.25,0,-0.705821045,9.803807056,-7.470980127
30.3,0,-0.478442871,9.576692188,-8.116247705
30.35,0,-0.78161377,9.500987231,-7.632297021
30.4,0,-0.63002832,9.576692188,-7.632297021
30.45,-0.272354736,-0.554235596,9.576692188,-7.712955469
30.5,-0.272354736,-0.554235596,9.652397144,-7.793613916
30.55,-0.272354736,-0.554235596,9.576692188,-7.712955469
30.6,0,-0.554235596,9.652397144,-7.874272363
30.65,-0.272354736,-0.554235596,9.652397144,-7.632297021
30.7,-0.272354736,-0.63002832,9.576692188,-7.712955469
30.75,-0.272354736,-0.63002832,9.576692188,-7.712955469
30.8,0,-0.554235596,9.425282275,-7.148346338
30.85,-0.272354736,-0.705821045,9.273872363,-6.664395654
30.9,-0.272354736,-0.705821045,9.046757495,-4.405959131
30.95,0,-1.084784668,8.819642627,-1.502255029
31,-0.272354736,-1.539541016,8.743937671,1.804741309
31.05,-0.817064209,-2.070090088,8.289707935,4.789103857
31.1,-0.272354736,-2.373260986,8.592527759,6.321614355
31.15,-0.272354736,-1.842711914,8.214002979,5.192396094
31.2,-0.272354736,-2.070090088,8.062593066,4.305153174
31.25,-0.817064209,-2.373260986,7.98688811,4.789103857
31.3,-0.817064209,-2.145882813,8.743937671,4.466470068
31.35,-0.817064209,-2.60063916,7.835478198,4.305153174
31.4,-1.089418945,-2.221675537,9.198167407,6.160297461
31.45,-1.089418945,-1.842711914,8.289707935,3.901860938
31.5,-0.817064209,-1.160577393,7.98688811,3.175934912
31.55,-0.817064209,-1.539541016,8.441117847,2.04671665
31.6,-0.817064209,-1.994297363,8.971052539,4.869762305
31.65,-0.817064209,-2.221675537,8.592527759,3.982519385
31.7,-0.817064209,-2.221675537,8.138298022,3.579227148
31.75,-0.817064209,-2.676431885,7.759773242,5.111737646
31.8,-1.089418945,-1.994297363,8.668232715,5.918322119
31.85,-0.817064209,-1.61533374,7.835478198,4.224494727
31.9,-1.089418945,-1.539541016,8.592527759,5.031079199
31.95,-1.089418945,-0.857406494,6.624198901,2.450008887
32,-0.272354736,-1.387955566,6.927018726,1.240132178
32.05,-0.544709473,-2.145882813,8.668232715,3.175934912
32.1,-0.817064209,-1.387955566,9.046757495,3.982519385
32.15,-1.906483154,-1.463748291,9.198167407,6.321614355
32.2,-0.544709473,-2.979602783,8.138298022,4.305153174
32.25,-0.272354736,-3.282773682,9.500987231,1.562765967
32.3,0,-1.312162842,5.488624561,-3.518716211
32.35,0.544709473,-1.61533374,10.4094467,4.466470068
32.4,1.906483154,-0.857406494,8.592527759,-0.615012109
32.45,0.817064209,-1.994297363,7.60836333,2.369350439
32.5,1.089418945,0.052106201,8.365412891,-3.357399316
32.55,0.544709473,-1.766919189,10.25803679,-0.856987451
32.6,0,-0.478442871,9.425282275,-3.922008447
32.65,1.906483154,-0.705821045,7.684068286,-4.809251367
32.7,1.089418945,-0.554235596,9.349577319,-11.66521938
32.75,-0.544709473,-0.478442871,12.30207061,-8.680856836
32.8,0,-0.175271973,5.034394824,-9.326124414
32.85,1.361773682,0.582655273,12.30207061,-6.664395654
32.9,1.634128418,-1.61533374,6.245674121,-7.793613916
32.95,1.361773682,-1.463748291,6.397084033,-11.66521938
33,0.817064209,0.20369165,11.84784087,-9.003490625
33.05,0,0.431069824,11.09079131,-7.954930811
33.1,0.544709473,-1.766919189,10.03092192,-9.16480752
33.15,-0.272354736,-1.61533374,9.046757495,-8.680856836
33.2,1.634128418,0.127898926,7.456953418,-8.2775646
33.25,2.723547363,-1.61533374,8.743937671,-9.16480752
33.3,1.361773682,-2.145882813,9.425282275,-9.890733545
33.35,1.906483154,-0.478442871,8.441117847,-6.099786523
33.4,2.451192627,-0.705821045,10.10662688,-8.680856836
33.45,1.906483154,1.037411621,8.062593066,-10.85863491
33.5,1.634128418,0.658447998,11.99925078,-10.45534268
33.55,2.178837891,0.431069824,7.002723682,-7.632297021
33.6,0.272354736,-1.691126465,8.895347583,-12.5524623
33.65,0.272354736,-1.160577393,10.33374175,-6.664395654
33.7,0.272354736,1.795338867,10.48515166,-8.438881494
33.75,1.361773682,-0.63002832,10.25803679,-9.16480752
33.8,0.817064209,-1.008991943,11.39361113,-8.922832178
33.85,1.361773682,0.582655273,10.48515166,-9.406782861
33.9,1.906483154,0.20369165,8.971052539,-10.69731802
33.95,2.451192627,-0.023686523,11.16649626,-9.568099756
34,1.361773682,-0.099479248,7.532658374,-8.2775646
34.05,1.634128418,1.492167969,6.85131377,-9.487441309
34.1,2.9959021,-1.008991943,12.15066069,-8.922832178
34.15,2.451192627,-2.676431885,7.759773242,-7.874272363
34.2,2.9959021,-2.221675537,5.640034473,-10.61665957
34.25,3.268256836,-0.099479248,10.10662688,-7.874272363
34.3,2.9959021,1.113204346,7.835478198,-10.29402578
34.35,1.634128418,-0.63002832,7.154133594,-10.29402578
34.4,2.451192627,1.492167969,11.92354583,-4.889909814
34.45,2.9959021,-7.072409912,6.85131377,-6.987029443
34.5,3.812966309,-4.268079102,5.412919604,-13.76233901
34.55,3.268256836,2.704851563,8.819642627,-10.61665957
34.6,2.723547363,15.05906567,12.98341521,-5.373860498
34.65,3.268256836,-0.478442871,13.05912017,-10.85863491
34.7,1.906483154,-6.390275391,13.96757964,-10.21336733
34.75,1.089418945,-6.162897217,12.98341521,-13.84299746
34.8,-0.544709473,-3.889115479,12.52918547,-9.568099756
34.85,0.544709473,-8.739849854,33.65086821,-5.051226709
34.9,2.723547363,-2.828017334,21.68948516,-15.05287417
34.95,1.089418945,5.888145996,30.01703032,-19.65040566
35,1.906483154,-6.54186084,33.4994583,-6.019128076
35.05,1.361773682,-4.950213623,33.72657317,1.966058203
35.1,1.361773682,-14.65168237,36.30054167,-1.098962793
35.15,3.268256836,-6.996617188,30.92548979,13.25824082
35.2,3.540611572,-1.691126465,38.42028044,5.111737646
35.25,4.085321045,-6.693446289,37.36041106,-10.37468423
35.3,4.902385254,-5.708140869,26.23178252,0.917498389
35.35,5.17473999,-5.783933594,43.79533232,2.772642676
35.4,5.719449463,-5.026006348,28.5029312,3.256593359
35.45,5.719449463,-7.754544434,24.33915862,6.805565039
35.5,6.264158936,-5.480762695,29.03286589,9.225318457
35.55,8.442996826,-15.10643872,17.8285324,-0.776329004
35.6,8.17064209,-15.86436597,20.85673064,-0.534353662
35.65,7.898287354,-2.297468262,19.56974639,-4.809251367
35.7,9.260061035,1.567960693,14.19469451,1.804741309
35.75,9.532415771,-5.177591797,8.365412891,-2.147522607
35.8,8.442996826,-8.588264404,7.381248462,-2.792790186
35.85,9.532415771,-5.480762695,5.715739429,-4.72859292
35.9,10.07712524,-1.312162842,2.23331145,-2.06686416
35.95,10.62183472,-2.373260986,0.264982593,-7.067687891
36,11.16654419,-1.61533374,-1.930461133,-5.212543604
36.05,12.25596313,-0.78161377,-3.217445386,-4.72859292
36.1,13.34538208,-2.828017334,-1.779051221,-6.906370996
36.15,13.89009155,-1.387955566,-0.794886792,-8.116247705
36.2,14.16244629,1.719546143,-6.245643628,-10.37468423
36.25,14.16244629,1.795338867,-5.791413892,-9.245465967
36.3,14.9795105,0.279484375,-4.580134595,-11.10061025
