
 ,time,x,y,z
, 26.862, 0.50, -0.06, -0.80
, 26.866, 0.50, -0.06, -0.81
, 26.929, 0.50, -0.06, -0.81
, 26.991, 0.49, -0.06, -0.79
, 27.053, 0.50, -0.06, -0.80
, 27.065, 0.50, -0.06, -0.80
, 27.123, 0.50, -0.06, -0.81
, 27.181, 0.49, -0.06, -0.80
, 27.248, 0.50, -0.07, -0.79
, 27.263, 0.50, -0.06, -0.80
, 27.308, 0.50, -0.07, -0.80
, 27.374, 0.50, -0.06, -0.81
, 27.436, 0.49, -0.07, -0.80
, 27.465, 0.50, -0.06, -0.80
, 27.508, 0.49, -0.06, -0.79
, 27.563, 0.50, -0.06, -0.80
, 27.630, 0.50, -0.06, -0.81
, 27.670, 0.49, -0.06, -0.80
, 27.691, 0.49, -0.05, -0.80
, 27.759, 0.49, -0.06, -0.80
, 27.822, 0.50, -0.07, -0.80
, 27.872, 0.50, -0.06, -0.80
, 27.887, 0.50, -0.06, -0.81
, 27.952, 0.49, -0.06, -0.80
, 28.009, 0.49, -0.06, -0.80
, 28.071, 0.49, -0.06, -0.80
, 28.076, 0.50, -0.07, -0.81
, 28.136, 0.50, -0.06, -0.81
, 28.200, 0.49, -0.07, -0.80
, 28.263, 0.49, -0.07, -0.79
, 28.277, 0.49, -0.07, -0.80
, 28.327, 0.50, -0.07, -0.79
, 28.391, 0.50, -0.06, -0.81
, 28.456, 0.49, -0.06, -0.80
, 28.472, 0.50, -0.06, -0.80
, 28.516, 0.49, -0.06, -0.79
, 28.581, 0.50, -0.06, -0.80
, 28.649, 0.50, -0.06, -0.81
, 28.675, 0.50, -0.06, -0.80
, 28.708, 0.49, -0.06, -0.80
, 28.772, 0.49, -0.06, -0.79
, 28.841, 0.50, -0.06, -0.80
, 28.874, 0.49, -0.06, -0.80
, 28.901, 0.50, -0.06, -0.81
, 28.962, 0.49, -0.06, -0.81
, 29.026, 0.49, -0.06, -0.80
, 29.075, 0.50, -0.06, -0.80
, 29.087, 0.50, -0.06, -0.80
, 29.152, 0.50, -0.06, -0.80
, 29.223, 0.50, -0.06, -0.80
, 29.279, 0.50, -0.06, -0.80
, 29.284, 0.50, -0.06, -0.80
, 29.346, 0.50, -0.06, -0.80
, 29.406, 0.50, -0.06, -0.80
, 29.470, 0.49, -0.06, -0.80
, 29.483, 0.50, -0.06, -0.80
, 29.535, 0.50, -0.06, -0.80
, 29.598, 0.50, -0.06, -0.80
, 29.661, 0.50, -0.06, -0.80
, 29.680, 0.50, -0.06, -0.80
, 29.725, 0.50, -0.06, -0.80
, 29.787, 0.50, -0.05, -0.80
, 29.854, 0.50, -0.06, -0.81
, 29.885, 0.50, -0.06, -0.80
, 29.919, 0.49, -0.06, -0.81
, 29.980, 0.49, -0.07, -0.79
, 30.042, 0.49, -0.06, -0.79
, 30.085, 0.49, -0.06, -0.80
, 30.105, 0.50, -0.06, -0.81
, 30.175, 0.50, -0.07, -0.81
, 30.256, 0.49, -0.07, -0.79
, 30.284, 0.49, -0.06, -0.80
, 30.294, 0.49, -0.06, -0.79
, 30.358, 0.50, -0.06, -0.81
, 30.426, 0.50, -0.06, -0.81
, 30.485, 0.50, -0.06, -0.80
, 30.491, 0.49, -0.06, -0.79
, 30.552, 0.50, -0.06, -0.80
, 30.616, 0.50, -0.06, -0.81
, 30.681, 0.49, -0.07, -0.80
, 30.688, 0.50, -0.06, -0.80
, 30.741, 0.49, -0.07, -0.80
, 30.808, 0.50, -0.06, -0.81
, 30.870, 0.50, -0.06, -0.80
, 30.889, 0.49, -0.06, -0.80
, 30.933, 0.49, -0.06, -0.80
, 30.998, 0.49, -0.06, -0.79
, 31.059, 0.49, -0.06, -0.80
, 31.089, 0.49, -0.06, -0.80
, 31.122, 0.50, -0.06, -0.80
, 31.188, 0.50, -0.06, -0.81
, 31.253, 0.49, -0.07, -0.79
, 31.296, 0.49, -0.06, -0.80
, 31.313, 0.50, -0.06, -0.81
, 31.378, 0.50, -0.07, -0.81
, 31.441, 0.49, -0.07, -0.80
, 31.493, 0.50, -0.06, -0.80
, 31.503, 0.49, -0.06, -0.80
, 31.573, 0.50, -0.07, -0.80
, 31.632, 0.49, -0.07, -0.80
, 31.696, 0.50, -0.06, -0.80
, 31.701, 0.49, -0.06, -0.80
, 31.764, 0.50, -0.06, -0.80
, 31.823, 0.49, -0.06, -0.80
, 31.886, 0.49, -0.06, -0.80
, 31.901, 0.50, -0.06, -0.80
, 31.953, 0.50, -0.06, -0.80
, 32.013, 0.50, -0.06, -0.80
, 32.079, 0.49, -0.06, -0.80
, 32.098, 0.50, -0.06, -0.80
, 32.140, 0.49, -0.06, -0.79
, 32.204, 0.50, -0.05, -0.80
, 32.270, 0.50, -0.06, -0.80
, 32.300, 0.50, -0.06, -0.80
, 32.333, 0.50, -0.07, -0.81
, 32.392, 0.50, -0.06, -0.80
, 32.455, 0.50, -0.06, -0.79
, 32.497, 0.50, -0.06, -0.80
, 32.519, 0.50, -0.06, -0.80
, 32.582, 0.50, -0.07, -0.80
, 32.648, 0.49, -0.06, -0.80
, 32.700, 0.50, -0.06, -0.80
, 32.711, 0.50, -0.06, -0.80
, 32.776, 0.50, -0.06, -0.80
, 32.839, 0.49, -0.06, -0.80
, 32.904, 0.50, -0.06, -0.80
, 32.908, 0.50, -0.06, -0.81
, 32.966, 0.50, -0.07, -0.80
, 33.030, 0.49, -0.06, -0.80
, 33.097, 0.49, -0.06, -0.79
, 33.109, 0.49, -0.06, -0.80
, 33.159, 0.50, -0.07, -0.79
, 33.221, 0.50, -0.05, -0.81
, 33.286, 0.49, -0.06, -0.80
, 33.306, 0.50, -0.06, -0.80
, 33.350, 0.49, -0.07, -0.79
, 33.413, 0.50, -0.06, -0.81
, 33.478, 0.50, -0.06, -0.82
, 33.506, 0.50, -0.06, -0.80
, 33.540, 0.50, -0.06, -0.80
, 33.602, 0.49, -0.07, -0.79
, 33.668, 0.50, -0.06, -0.80
, 33.709, 0.50, -0.07, -0.80
, 33.729, 0.50, -0.07, -0.80
, 33.793, 0.50, -0.06, -0.81
, 33.862, 0.49, -0.06, -0.80
, 33.913, 0.49, -0.06, -0.80
, 33.926, 0.49, -0.06, -0.79
, 33.988, 0.50, -0.07, -0.80
, 34.046, 0.50, -0.06, -0.81
, 34.115, 0.50, -0.06, -0.80
, 34.116, 0.49, -0.05, -0.79
, 34.172, 0.51, -0.05, -0.81
, 34.243, 0.50, -0.07, -0.80
, 34.302, 0.50, -0.06, -0.80
, 34.312, 0.50, -0.06, -0.80
, 34.366, 0.51, -0.06, -0.80
, 34.431, 0.49, -0.06, -0.81
, 34.492, 0.49, -0.06, -0.79
, 34.514, 0.50, -0.06, -0.80
, 34.561, 0.50, -0.06, -0.79
, 34.621, 0.51, -0.05, -0.81
, 34.684, 0.49, -0.06, -0.80
, 34.716, 0.50, -0.06, -0.80
, 34.750, 0.50, -0.06, -0.79
, 34.810, 0.51, -0.06, -0.79
, 34.875, 0.51, -0.06, -0.80
, 34.920, 0.51, -0.06, -0.80
, 34.943, 0.50, -0.06, -0.81
, 35.009, 0.49, -0.06, -0.79
, 35.065, 0.51, -0.05, -0.79
, 35.121, 0.50, -0.05, -0.79
, 35.136, 0.51, -0.05, -0.80
, 35.192, 0.51, -0.06, -0.80
, 35.259, 0.50, -0.06, -0.79
, 35.321, 0.50, -0.05, -0.79
, 35.325, 0.49, -0.05, -0.79
, 35.382, 0.50, -0.05, -0.80
, 35.449, 0.52, -0.06, -0.80
, 35.511, 0.52, -0.05, -0.79
, 35.520, 0.51, -0.05, -0.79
, 35.573, 0.51, -0.05, -0.80
, 35.641, 0.51, -0.05, -0.81
, 35.702, 0.52, -0.06, -0.80
, 35.725, 0.51, -0.05, -0.80
, 35.763, 0.52, -0.05, -0.79
, 35.829, 0.51, -0.05, -0.78
, 35.891, 0.50, -0.05, -0.78
, 35.923, 0.51, -0.05, -0.78
, 35.955, 0.50, -0.06, -0.79
, 36.018, 0.51, -0.05, -0.81
, 36.082, 0.51, -0.05, -0.79
, 36.126, 0.51, -0.06, -0.79
, 36.144, 0.50, -0.07, -0.78
, 36.208, 0.52, -0.06, -0.78
, 36.274, 0.51, -0.05, -0.81
, 36.328, 0.51, -0.05, -0.81
, 36.341, 0.49, -0.05, -0.83
, 36.400, 0.49, -0.06, -0.79
, 36.464, 0.51, -0.06, -0.77
, 36.528, 0.51, -0.06, -0.78
, 36.532, 0.53, -0.06, -0.78
, 36.594, 0.51, -0.05, -0.81
, 36.653, 0.50, -0.06, -0.81
, 36.718, 0.50, -0.05, -0.78
, 36.729, 0.51, -0.06, -0.80
, 36.780, 0.51, -0.06, -0.78
, 36.846, 0.53, -0.06, -0.79
, 36.911, 0.52, -0.06, -0.81
, 36.930, 0.51, -0.06, -0.80
, 36.971, 0.49, -0.06, -0.79
, 37.036, 0.51, -0.06, -0.79
, 37.102, 0.51, -0.06, -0.79
, 37.132, 0.50, -0.06, -0.79
, 37.162, 0.50, -0.05, -0.81
, 37.230, 0.50, -0.06, -0.80
, 37.297, 0.51, -0.06, -0.80
, 37.334, 0.50, -0.06, -0.80
, 37.354, 0.51, -0.06, -0.79
, 37.416, 0.51, -0.06, -0.81
, 37.480, 0.49, -0.06, -0.82
, 37.533, 0.50, -0.06, -0.81
, 37.547, 0.49, -0.06, -0.80
, 37.606, 0.50, -0.06, -0.79
, 37.673, 0.51, -0.06, -0.79
, 37.735, 0.50, -0.06, -0.80
, 37.739, 0.51, -0.06, -0.79
, 37.799, 0.50, -0.06, -0.80
, 37.862, 0.50, -0.06, -0.79
, 37.927, 0.51, -0.06, -0.79
, 37.938, 0.50, -0.06, -0.79
, 37.990, 0.51, -0.06, -0.81
, 38.052, 0.51, -0.06, -0.81
, 38.117, 0.50, -0.06, -0.79
, 38.142, 0.51, -0.06, -0.80
, 38.180, 0.51, -0.06, -0.79
, 38.243, 0.52, -0.06, -0.80
, 38.309, 0.50, -0.06, -0.80
, 38.341, 0.51, -0.06, -0.80
, 38.372, 0.51, -0.06, -0.79
, 38.438, 0.51, -0.06, -0.78
, 38.508, 0.51, -0.05, -0.79
, 38.543, 0.51, -0.06, -0.79
, 38.563, 0.51, -0.05, -0.80
, 38.625, 0.51, -0.06, -0.79
, 38.688, 0.49, -0.06, -0.78
, 38.746, 0.50, -0.06, -0.79
, 38.751, 0.51, -0.06, -0.79
, 38.817, 0.51, -0.06, -0.81
, 38.878, 0.51, -0.06, -0.81
, 38.944, 0.51, -0.06, -0.79
, 38.948, 0.51, -0.06, -0.80
, 39.006, 0.51, -0.06, -0.79
, 39.071, 0.50, -0.06, -0.79
, 39.134, 0.51, -0.06, -0.81
, 39.146, 0.51, -0.06, -0.80
, 39.198, 0.50, -0.06, -0.80
, 39.263, 0.49, -0.06, -0.79
, 39.329, 0.51, -0.07, -0.80
, 39.350, 0.50, -0.06, -0.80
, 39.389, 0.51, -0.06, -0.80
, 39.451, 0.50, -0.06, -0.80
, 39.523, 0.49, -0.06, -0.80
, 39.552, 0.50, -0.06, -0.80
, 39.581, 0.50, -0.06, -0.80
, 39.644, 0.51, -0.06, -0.80
, 39.706, 0.51, -0.06, -0.80
, 39.753, 0.51, -0.06, -0.80
, 39.768, 0.50, -0.05, -0.79
, 39.832, 0.52, -0.06, -0.80
, 39.898, 0.51, -0.06, -0.80
, 39.953, 0.51, -0.06, -0.80
, 39.966, 0.50, -0.05, -0.80
, 40.026, 0.50, -0.06, -0.78
, 40.094, 0.51, -0.05, -0.79
, 40.153, 0.52, -0.06, -0.80
, 40.158, 0.51, -0.06, -0.79
, 40.214, 0.50, -0.06, -0.80
, 40.283, 0.50, -0.05, -0.79
, 40.341, 0.51, -0.05, -0.79
, 40.356, 0.50, -0.05, -0.79
, 40.405, 0.53, -0.05, -0.80
, 40.471, 0.51, -0.06, -0.80
, 40.531, 0.50, -0.06, -0.79
, 40.558, 0.51, -0.06, -0.80
, 40.597, 0.51, -0.05, -0.79
, 40.666, 0.51, -0.06, -0.79
, 40.722, 0.50, -0.06, -0.79
, 40.758, 0.51, -0.06, -0.79
, 40.786, 0.51, -0.05, -0.79
, 40.855, 0.51, -0.05, -0.79
, 40.913, 0.52, -0.06, -0.80
, 40.961, 0.51, -0.06, -0.79
, 40.977, 0.51, -0.06, -0.79
, 41.041, 0.50, -0.06, -0.79
, 41.104, 0.50, -0.05, -0.80
, 41.162, 0.51, -0.06, -0.80
, 41.168, 0.51, -0.06, -0.80
, 41.231, 0.51, -0.06, -0.79
, 41.297, 0.52, -0.06, -0.80
, 41.362, 0.50, -0.05, -0.80
, 41.366, 0.51, -0.06, -0.80
, 41.422, 0.50, -0.06, -0.79
, 41.488, 0.51, -0.06, -0.79
, 41.551, 0.51, -0.06, -0.80
, 41.563, 0.50, -0.06, -0.79
, 41.613, 0.51, -0.05, -0.81
, 41.682, 0.51, -0.05, -0.80
, 41.741, 0.50, -0.05, -0.79
, 41.767, 0.50, -0.05, -0.80
, 41.803, 0.51, -0.07, -0.79
, 41.869, 0.52, -0.05, -0.81
, 41.932, 0.51, -0.06, -0.81
, 41.968, 0.51, -0.06, -0.80
, 41.995, 0.50, -0.06, -0.79
, 42.057, 0.51, -0.06, -0.78
, 42.121, 0.51, -0.06, -0.79
, 42.171, 0.51, -0.06, -0.80
, 42.184, 0.51, -0.05, -0.82
, 42.248, 0.49, -0.06, -0.80
, 42.312, 0.50, -0.06, -0.78
, 42.371, 0.50, -0.06, -0.79
, 42.376, 0.51, -0.06, -0.78
, 42.440, 0.51, -0.06, -0.80
, 42.502, 0.50, -0.06, -0.81
, 42.566, 0.49, -0.07, -0.80
, 42.574, 0.51, -0.06, -0.80
, 42.633, 0.51, -0.06, -0.79
, 42.695, 0.51, -0.06, -0.81
, 42.756, 0.49, -0.06, -0.80
, 42.774, 0.51, -0.06, -0.80
, 42.822, 0.50, -0.06, -0.79
, 42.891, 0.51, -0.06, -0.79
, 42.951, 0.50, -0.06, -0.79
, 42.981, 0.50, -0.06, -0.79
, 43.011, 0.49, -0.06, -0.79
, 43.078, 0.51, -0.06, -0.79
, 43.139, 0.51, -0.06, -0.80
, 43.178, 0.50, -0.06, -0.79
, 43.204, 0.50, -0.06, -0.79
, 43.268, 0.50, -0.06, -0.79
, 43.338, 0.51, -0.06, -0.80
, 43.378, 0.51, -0.06, -0.80
, 43.394, 0.51, -0.06, -0.80
, 43.459, 0.50, -0.05, -0.80
, 43.517, 0.50, -0.06, -0.79
, 43.576, 0.50, -0.06, -0.79
, 43.580, 0.51, -0.06, -0.79
, 43.643, 0.52, -0.06, -0.80
, 43.708, 0.51, -0.06, -0.80
, 43.771, 0.50, -0.05, -0.80
, 43.777, 0.51, -0.06, -0.80
, 43.835, 0.50, -0.06, -0.79
, 43.902, 0.51, -0.06, -0.79
, 43.965, 0.51, -0.06, -0.80
, 44.013, 0.50, -0.06, -0.80
, 44.029, 0.50, -0.06, -0.80
, 44.090, 0.50, -0.06, -0.79
, 44.157, 0.50, -0.06, -0.79
, 44.182, 0.50, -0.06, -0.79
, 44.221, 0.51, -0.06, -0.80
, 44.282, 0.50, -0.06, -0.81
, 44.348, 0.50, -0.06, -0.80
, 44.385, 0.51, -0.06, -0.80
, 44.409, 0.50, -0.06, -0.79
, 44.476, 0.50, -0.06, -0.79
, 44.538, 0.51, -0.06, -0.81
, 44.585, 0.50, -0.06, -0.80
, 44.602, 0.50, -0.06, -0.81
, 44.671, 0.50, -0.06, -0.79
, 44.729, 0.50, -0.06, -0.79
, 44.787, 0.50, -0.06, -0.79
, 44.792, 0.51, -0.06, -0.80
, 44.854, 0.49, -0.06, -0.80
, 44.920, 0.50, -0.06, -0.80
, 44.984, 0.51, -0.05, -0.80
, 44.990, 0.50, -0.06, -0.80
, 45.048, 0.51, -0.06, -0.79
, 45.109, 0.50, -0.05, -0.80
, 45.178, 0.50, -0.06, -0.80
, 45.189, 0.51, -0.06, -0.80
, 45.236, 0.51, -0.06, -0.80
, 45.301, 0.51, -0.07, -0.80
, 45.363, 0.49, -0.07, -0.80
, 45.391, 0.50, -0.06, -0.80
, 45.428, 0.50, -0.06, -0.79
, 45.491, 0.51, -0.06, -0.79
, 45.557, 0.50, -0.06, -0.80
, 45.601, 0.50, -0.06, -0.80
, 45.619, 0.50, -0.06, -0.79
, 45.682, 0.51, -0.07, -0.79
, 45.748, 0.51, -0.06, -0.80
, 45.796, 0.51, -0.06, -0.80
, 45.808, 0.50, -0.06, -0.81
, 45.876, 0.50, -0.06, -0.80
, 45.937, 0.51, -0.06, -0.79
, 45.998, 0.50, -0.06, -0.80
, 46.002, 0.51, -0.06, -0.80
, 46.064, 0.50, -0.06, -0.80
, 46.127, 0.50, -0.06, -0.80
, 46.191, 0.51, -0.06, -0.80
, 46.199, 0.50, -0.06, -0.80
, 46.253, 0.50, -0.06, -0.79
, 46.318, 0.50, -0.06, -0.79
, 46.381, 0.50, -0.05, -0.79
, 46.400, 0.50, -0.06, -0.79
, 46.447, 0.51, -0.06, -0.80
, 46.511, 0.51, -0.06, -0.80
, 46.571, 0.50, -0.06, -0.79
, 46.600, 0.50, -0.06, -0.80
, 46.640, 0.50, -0.06, -0.79
, 46.700, 0.51, -0.06, -0.80
, 46.762, 0.51, -0.06, -0.80
, 46.801, 0.51, -0.06, -0.80
, 46.828, 0.51, -0.05, -0.81
, 46.889, 0.50, -0.05, -0.79
, 46.962, 0.51, -0.06, -0.80
, 47.011, 0.50, -0.06, -0.79
, 47.016, 0.50, -0.06, -0.81
, 47.090, 0.49, -0.06, -0.80
, 47.143, 0.50, -0.06, -0.78
, 47.205, 0.50, -0.06, -0.79
, 47.210, 0.51, -0.06, -0.79
, 47.272, 0.50, -0.06, -0.81
, 47.334, 0.50, -0.05, -0.80
, 47.398, 0.50, -0.06, -0.79
, 47.411, 0.50, -0.06, -0.80
, 47.461, 0.50, -0.06, -0.80
, 47.526, 0.51, -0.06, -0.80
, 47.589, 0.50, -0.06, -0.80
, 47.613, 0.51, -0.06, -0.80
, 47.651, 0.50, -0.06, -0.80
, 47.720, 0.51, -0.06, -0.80
, 47.783, 0.51, -0.06, -0.80
, 47.809, 0.50, -0.06, -0.80
, 47.842, 0.49, -0.06, -0.79
, 47.906, 0.50, -0.05, -0.79
, 47.970, 0.51, -0.06, -0.80
, 48.010, 0.50, -0.06, -0.80
, 48.033, 0.50, -0.07, -0.80
, 48.099, 0.50, -0.06, -0.80
, 48.163, 0.50, -0.06, -0.79
, 48.211, 0.50, -0.06, -0.79
, 48.226, 0.50, -0.06, -0.79
, 48.290, 0.52, -0.05, -0.80
, 48.352, 0.51, -0.06, -0.81
, 48.421, 0.51, -0.06, -0.80
, 48.425, 0.50, -0.06, -0.79
, 48.490, 0.51, -0.06, -0.80
, 48.542, 0.50, -0.06, -0.80
, 48.605, 0.50, -0.06, -0.79
, 48.613, 0.50, -0.06, -0.80
, 48.668, 0.50, -0.06, -0.79
, 48.736, 0.50, -0.06, -0.79
, 48.795, 0.50, -0.06, -0.80
, 48.816, 0.50, -0.06, -0.80
, 48.860, 0.50, -0.06, -0.80
, 48.930, 0.50, -0.06, -0.80
, 48.987, 0.50, -0.06, -0.80
, 49.015, 0.50, -0.06, -0.80
, 49.048, 0.51, -0.06, -0.80
, 49.117, 0.50, -0.06, -0.81
, 49.181, 0.50, -0.06, -0.80
, 49.219, 0.50, -0.06, -0.80
, 49.243, 0.51, -0.06, -0.80
, 49.305, 0.51, -0.06, -0.80
, 49.370, 0.50, -0.06, -0.80
, 49.420, 0.50, -0.06, -0.80
, 49.434, 0.50, -0.06, -0.79
, 49.499, 0.50, -0.06, -0.79
, 49.560, 0.50, -0.06, -0.80
, 49.622, 0.50, -0.06, -0.80
, 49.625, 0.50, -0.06, -0.79
, 49.688, 0.50, -0.06, -0.80
, 49.750, 0.51, -0.05, -0.80
, 49.814, 0.50, -0.06, -0.79
, 49.827, 0.50, -0.06, -0.80
, 49.878, 0.51, -0.06, -0.79
, 49.946, 0.51, -0.06, -0.80
, 50.006, 0.50, -0.06, -0.80
, 50.025, 0.51, -0.06, -0.80
, 50.069, 0.50, -0.06, -0.80
, 50.131, 0.51, -0.06, -0.79
, 50.200, 0.51, -0.06, -0.79
, 50.227, 0.51, -0.06, -0.79
, 50.259, 0.50, -0.06, -0.80
, 50.322, 0.50, -0.06, -0.80
, 50.395, 0.50, -0.05, -0.79
, 50.428, 0.50, -0.06, -0.80
, 50.450, 0.50, -0.05, -0.79
, 50.515, 0.51, -0.06, -0.79
, 50.578, 0.51, -0.06, -0.81
, 50.630, 0.51, -0.06, -0.80
, 50.639, 0.50, -0.06, -0.81
, 50.704, 0.50, -0.06, -0.80
, 50.770, 0.51, -0.06, -0.79
, 50.832, 0.50, -0.06, -0.80
, 50.839, 0.51, -0.06, -0.80
, 50.896, 0.50, -0.06, -0.80
, 50.961, 0.50, -0.07, -0.80
, 51.025, 0.50, -0.06, -0.79
, 51.063, 0.50, -0.06, -0.80
, 51.083, 0.50, -0.06, -0.78
, 51.150, 0.50, -0.06, -0.80
, 51.218, 0.50, -0.06, -0.80
, 51.231, 0.50, -0.06, -0.80
, 51.274, 0.50, -0.06, -0.80
, 51.337, 0.50, -0.06, -0.79
, 51.400, 0.51, -0.07, -0.81
, 51.432, 0.50, -0.06, -0.80
, 51.464, 0.51, -0.06, -0.80
, 51.527, 0.48, -0.05, -0.80
, 51.591, 0.49, -0.06, -0.80
, 51.636, 0.49, -0.06, -0.80
, 51.656, 0.52, -0.07, -0.79
, 51.722, 0.51, -0.06, -0.79
, 51.786, 0.51, -0.05, -0.80
, 51.838, 0.51, -0.05, -0.80
, 51.848, 0.51, -0.05, -0.80
, 51.909, 0.50, -0.06, -0.80
, 51.972, 0.51, -0.06, -0.79
, 52.036, 0.51, -0.05, -0.79
, 52.038, 0.51, -0.06, -0.79
, 52.101, 0.51, -0.05, -0.80
, 52.163, 0.51, -0.06, -0.81
, 52.227, 0.51, -0.06, -0.79
, 52.238, 0.51, -0.05, -0.80
, 52.291, 0.52, -0.06, -0.79
, 52.355, 0.51, -0.06, -0.80
, 52.420, 0.49, -0.05, -0.81
, 52.441, 0.50, -0.06, -0.80
, 52.487, 0.50, -0.06, -0.80
, 52.549, 0.52, -0.06, -0.79
, 52.611, 0.50, -0.06, -0.79
, 52.642, 0.51, -0.06, -0.79
, 52.674, 0.49, -0.05, -0.80
, 52.739, 0.50, -0.06, -0.80
, 52.805, 0.50, -0.07, -0.79
, 52.844, 0.50, -0.06, -0.80
, 52.869, 0.51, -0.06, -0.79
, 52.929, 0.51, -0.06, -0.80
, 52.995, 0.50, -0.06, -0.81
, 53.047, 0.50, -0.06, -0.80
, 53.060, 0.50, -0.06, -0.80
, 53.123, 0.50, -0.06, -0.79
, 53.183, 0.51, -0.06, -0.79
, 53.251, 0.51, -0.06, -0.80
, 53.264, 0.51, -0.06, -0.80
, 53.311, 0.50, -0.06, -0.80
, 53.376, 0.50, -0.06, -0.79
, 53.439, 0.51, -0.06, -0.79
, 53.453, 0.50, -0.06, -0.79
, 53.501, 0.51, -0.06, -0.80
, 53.566, 0.50, -0.05, -0.80
, 53.629, 0.50, -0.06, -0.79
, 53.651, 0.50, -0.06, -0.79
, 53.693, 0.50, -0.06, -0.79
, 53.760, 0.51, -0.06, -0.79
, 53.820, 0.51, -0.05, -0.80
, 53.851, 0.51, -0.06, -0.80
, 53.885, 0.50, -0.05, -0.80
, 53.948, 0.50, -0.06, -0.80
, 54.009, 0.51, -0.06, -0.79
, 54.054, 0.51, -0.06, -0.80
, 54.074, 0.51, -0.05, -0.80
, 54.141, 0.50, -0.06, -0.79
, 54.202, 0.51, -0.06, -0.79
, 54.257, 0.50, -0.06, -0.80
, 54.270, 0.51, -0.06, -0.80
, 54.329, 0.50, -0.06, -0.80
, 54.391, 0.50, -0.06, -0.80
, 54.457, 0.50, -0.06, -0.80
, 54.461, 0.51, -0.06, -0.79
, 54.519, 0.50, -0.06, -0.79
, 54.582, 0.50, -0.06, -0.79
, 54.653, 0.50, -0.06, -0.80
, 54.659, 0.50, -0.06, -0.80
, 54.708, 0.51, -0.06, -0.80
, 54.774, 0.51, -0.05, -0.79
, 54.837, 0.51, -0.05, -0.79
, 54.860, 0.51, -0.05, -0.79
, 54.900, 0.51, -0.05, -0.79
, 54.966, 0.51, -0.06, -0.80
, 55.028, 0.51, -0.06, -0.80
, 55.060, 0.51, -0.05, -0.79
, 55.093, 0.51, -0.06, -0.79
, 55.154, 0.51, -0.06, -0.79
, 55.221, 0.51, -0.06, -0.79
, 55.261, 0.51, -0.06, -0.79
, 55.280, 0.51, -0.06, -0.79
, 55.346, 0.51, -0.06, -0.80
, 55.409, 0.50, -0.05, -0.80
, 55.463, 0.51, -0.06, -0.80
, 55.477, 0.51, -0.06, -0.79
, 55.538, 0.51, -0.06, -0.80
, 55.599, 0.51, -0.05, -0.80
, 55.664, 0.51, -0.06, -0.80
, 55.669, 0.50, -0.06, -0.79
, 55.726, 0.50, -0.06, -0.79
, 55.791, 0.51, -0.06, -0.79
, 55.853, 0.51, -0.05, -0.80
, 55.865, 0.50, -0.06, -0.79
, 55.917, 0.50, -0.06, -0.80
, 55.981, 0.50, -0.06, -0.79
, 56.045, 0.50, -0.06, -0.79
, 56.067, 0.50, -0.06, -0.79
, 56.113, 0.51, -0.06, -0.80
, 56.171, 0.50, -0.06, -0.81
, 56.236, 0.50, -0.06, -0.80
, 56.268, 0.50, -0.06, -0.80
, 56.300, 0.50, -0.06, -0.79
, 56.362, 0.51, -0.07, -0.79
, 56.425, 0.51, -0.06, -0.80
, 56.505, 0.51, -0.06, -0.80
, 56.506, 0.50, -0.06, -0.81
, 56.558, 0.49, -0.06, -0.79
, 56.614, 0.50, -0.06, -0.79
, 56.669, 0.50, -0.06, -0.79
, 56.685, 0.50, -0.07, -0.79
, 56.745, 0.51, -0.06, -0.80
, 56.808, 0.50, -0.05, -0.80
, 56.874, 0.50, -0.06, -0.79
, 56.878, 0.50, -0.06, -0.80
, 56.933, 0.51, -0.06, -0.79
, 56.999, 0.50, -0.05, -0.80
, 57.060, 0.50, -0.06, -0.79
, 57.073, 0.50, -0.06, -0.80
, 57.125, 0.51, -0.06, -0.79
, 57.189, 0.51, -0.06, -0.80
, 57.252, 0.49, -0.06, -0.80
, 57.278, 0.51, -0.06, -0.80
, 57.315, 0.50, -0.06, -0.80
, 57.381, 0.50, -0.06, -0.79
, 57.442, 0.50, -0.06, -0.80
, 57.478, 0.50, -0.06, -0.80
, 57.509, 0.50, -0.06, -0.80
, 57.573, 0.51, -0.05, -0.80
, 57.636, 0.50, -0.06, -0.80
, 57.683, 0.50, -0.06, -0.80
, 57.696, 0.50, -0.06, -0.80
, 57.764, 0.51, -0.06, -0.80
, 57.829, 0.51, -0.07, -0.80
, 57.880, 0.51, -0.06, -0.80
, 57.894, 0.50, -0.06, -0.80
, 57.948, 0.50, -0.06, -0.79
, 58.017, 0.50, -0.06, -0.80
, 58.082, 0.50, -0.06, -0.80
, 58.083, 0.50, -0.06, -0.80
, 58.141, 0.51, -0.06, -0.80
, 58.205, 0.50, -0.06, -0.79
, 58.272, 0.50, -0.06, -0.80
, 58.287, 0.50, -0.06, -0.80
, 58.333, 0.50, -0.06, -0.80
, 58.394, 0.51, -0.06, -0.79
, 58.458, 0.50, -0.07, -0.80
, 58.489, 0.50, -0.06, -0.80
, 58.522, 0.51, -0.06, -0.81
, 58.590, 0.50, -0.05, -0.80
, 58.650, 0.50, -0.06, -0.79
, 58.686, 0.50, -0.06, -0.80
, 58.715, 0.51, -0.06, -0.80
, 58.779, 0.50, -0.06, -0.80
, 58.841, 0.49, -0.05, -0.80
, 58.889, 0.51, -0.06, -0.80
, 58.907, 0.52, -0.06, -0.78
, 58.972, 0.49, -0.05, -0.76
